,Away team,Home team,Year,week,Awayscore,Homescore,Nethomepoints,Spread,Aappg,Aappga,Happg,Happga,DAappg,DAappga,DHappg,DHappga,OsbournM,WuM
207,18,27,1995,2,13,17,4,-1,22,24,17,14,20.73501104,21.58451715,18.36525599,20.19051544,4.100137002,1.378289009
208,19,14,1995,2,17,20,3,-7,0,35,34,10,15.49613164,19.96961495,21.89625037,18.56648516,24.04237222,11.15400686
209,21,30,1995,2,20,8,-12,4.5,17,7,27,7,18.79801716,19.03201913,20.8136775,20.8377266,8.03435322,2.899895528
210,22,1,1995,2,31,19,-12,-3.5,6,21,7,27,17.18411079,19.3308681,15.4840733,18.76094166,0.049098747,0.478084543
211,23,29,1995,2,34,17,-17,4.5,23,20,10,3,20.07869168,17.70866344,15.72983419,19.36240165,3.455500743,-4.490610099
212,25,24,1995,2,10,14,4,-9,10,34,7,17,17.28268312,20.30182308,19.20072811,19.08767295,5.792879279,5.739016377
213,28,3,1995,2,6,22,16,-8,21,6,14,17,18.10743676,19.49168897,19.26503939,16.92082399,-2.959276617,6.656766139
214,3,23,1996,2,17,31,14,-4,19,14,9,24,18.75820544,19.99932288,20.17917798,19.88502777,-4.679089981,4.276148298
215,5,18,1996,2,22,20,-2,-3,29,6,11,27,20.3411046,18.93935492,18.2555823,20.48167467,-10.73268882,-1.538319255
216,6,30,1996,2,3,10,7,0,22,6,14,17,21.85509879,19.68288152,19.46869171,19.47005806,-3.321867834,0.47447806
217,7,24,1996,2,14,27,13,-6.5,16,26,29,7,19.81072808,20.98383174,21.15571387,18.94704466,14.59313525,6.615996364
218,9,25,1996,2,30,20,-10,1.5,31,6,7,29,23.17788187,19.36422726,18.74251039,20.96441373,-13.92524063,-3.819192358
219,12,20,1996,2,21,7,-14,5,20,13,6,31,19.98567003,19.09940121,15.2748703,21.4471528,-9.12761814,-5.906193168
220,15,1,1996,2,38,10,-28,6,24,10,13,20,22.32441786,19.28876815,17.45207439,21.7024635,-4.433171578,-5.548011475
221,16,2,1996,2,23,17,-6,-5.5,17,13,6,29,21.57278,20.5652108,18.55876394,20.60327224,-7.328749091,-0.769686936
222,17,4,1996,2,10,17,7,-5,10,24,23,20,17.46087889,20.94720863,20.94421403,19.85426879,8.95235637,7.568592815
223,19,8,1996,2,0,27,27,-10,20,23,6,22,18.94195189,20.11101781,20.41709134,19.01990359,-3.128713149,5.519238496
224,21,14,1996,2,3,19,16,-6.5,14,19,20,19,19.46869171,19.74036096,20.6729966,17.80719178,5.140845872,6.335272481
225,22,11,1996,2,13,39,26,-9,17,14,34,3,19.17986526,19.61693777,24.06005626,18.55514419,14.48930646,9.902039102
226,27,26,1996,2,0,34,34,-12.5,26,16,27,11,20.37536565,21.41678111,24.30122345,17.76691745,5.867919601,11.86935359
227,28,10,1996,2,6,21,15,-12,3,34,13,17,14.92728325,20.55674649,21.55057729,19.72498147,10.96542876,10.56020964
228,32,13,1996,2,34,27,-7,-2.5,19,20,24,9,19.70009741,20.36411561,19.19326346,20.76813162,8.919538319,1.468522222
229,4,20,1997,2,28,22,-6,-4.5,13,34,41,3,18.57216214,19.0909369,21.98601819,21.52925061,24.61110218,3.86500929
230,5,2,1997,2,9,6,-3,3,10,24,17,28,19.3192063,17.56947348,18.9507564,22.9323804,3.47356382,-3.961641686
231,7,3,1997,2,10,23,13,1.5,24,21,27,28,21.66254782,20.62672876,22.11196103,22.50750805,1.948279002,1.49095989
232,8,1,1997,2,22,25,3,9.5,37,7,21,24,21.53105431,17.3962606,19.35480721,21.37208098,-7.896192961,-4.001702324
233,9,25,1997,2,35,14,-21,5.5,19,3,3,41,21.3547725,17.72664311,16.9383499,21.77897365,-16.43668509,-7.002306091
234,11,22,1997,2,9,10,1,7.5,38,24,17,31,26.01695599,17.39952454,20.32540955,20.53367726,-7.745633353,-6.21137886
235,14,21,1997,2,28,27,-1,-5,3,19,21,24,16.4292191,19.0605652,20.3730688,19.16274478,7.790679257,6.646812674
236,16,6,1997,2,27,24,-3,1.5,34,13,24,38,21.36166304,19.07815759,19.39691578,20.12014589,-8.789496197,-0.531486369
237,17,12,1997,2,31,6,-25,5,41,7,10,16,25.52447722,18.73460849,18.04637931,19.63231726,-11.33192966,-6.135419825
238,19,13,1997,2,13,40,27,-4.5,31,17,28,27,19.46122706,18.8964804,21.09925012,20.20550764,-0.914833605,3.197083839
239,24,18,1997,2,20,6,-14,-1.5,7,41,24,38,17.39331378,21.77897365,18.02226263,20.84242887,8.837598622,3.683572511
240,26,27,1997,2,15,12,-3,-1.5,6,13,38,24,19.47519937,17.84602779,22.1221054,21.62700439,12.48768457,1.70450289
241,28,10,1997,2,24,17,-7,-4.5,13,6,28,17,16.07742124,18.25955916,20.5137497,20.40477722,6.088412021,4.873570792
242,29,15,1997,2,13,16,3,-6.5,24,21,16,10,20.97522125,19.56454789,19.55616268,19.14006283,3.518384161,1.706976238
243,30,23,1997,2,13,14,1,-6,24,10,7,37,21.4588955,18.8638958,18.25883614,19.05027528,-13.11189342,-1.053885585
244,1,25,1998,2,14,33,19,-8,10,38,38,0,17.18085696,21.69217357,23.70041087,19.42430688,26.56790372,12.62392188
245,3,20,1998,2,24,10,-14,-6,13,20,30,36,18.75035792,20.06670496,22.00133036,19.63740682,4.129708706,6.946935601
246,4,15,1998,2,7,13,6,-8,14,16,24,15,17.10123351,20.33335663,20.82248201,19.43343496,7.47961793,7.600497473
247,5,18,1998,2,14,19,5,4.5,14,19,24,17,17.3557989,19.35797585,18.22591495,19.53378892,7.608215242,2.908105013
248,6,23,1998,2,12,17,5,-11,23,24,20,13,18.72949507,21.88192779,21.02938816,18.90820865,5.410298963,8.525048978
249,7,10,1998,2,34,28,-6,-7,14,23,19,38,19.64688749,21.49185294,21.04929402,20.1413895,-0.934038622,5.800109711
250,8,9,1998,2,23,42,19,-7.5,38,10,27,21,22.14756194,18.90638304,24.68307155,18.88475214,-3.718037413,6.628316037
251,12,17,1998,2,6,29,23,-10.5,15,24,21,27,18.73600273,21.45705545,21.11130845,19.22830124,3.772429406,7.79668593
252,14,13,1998,2,16,21,5,-4,28,8,24,23,22.37207711,17.06405246,22.2225917,19.64365823,-2.68022126,0.446773773
253,16,27,1998,2,38,31,-7,8,31,7,17,24,22.31235952,19.71181488,18.696191,20.56482352,-7.476919631,-2.191161742
254,19,21,1998,2,17,20,3,-2,31,24,8,28,21.11590215,18.56792349,17.90799526,22.04014847,-8.092468174,-4.945057581
255,22,2,1998,2,12,17,5,-8.5,0,38,19,14,16.46348015,21.54346825,19.54735817,20.10554097,16.87384674,7.129607194
256,24,29,1998,2,13,7,-6,-7.5,16,14,23,14,17.69783528,21.46513248,20.51145285,19.02211648,6.111119562,8.307403406
257,26,30,1998,2,45,10,-35,6,36,30,24,31,23.63839643,18.86898536,20.51700353,19.42900916,-2.267586048,-0.776861612
258,28,11,1998,2,15,23,8,-7.5,7,31,38,19,17.11329185,18.87667511,25.15143364,18.67818009,18.9409881,12.3807742
259,1,15,1999,2,16,19,3,-9,25,24,38,21,20.62438037,20.96845225,22.58032312,18.41739256,9.743967811,8.214743212
260,2,8,1999,2,7,24,17,-6.5,14,17,41,35,21.86160645,18.72653146,24.58258525,19.33230643,8.112725901,6.071096978
261,9,14,1999,2,10,26,16,3.5,21,38,17,20,24.47157171,20.20512036,19.40897412,20.44909007,6.248008005,-2.752479354
262,11,10,1999,2,15,23,8,6,28,24,28,20,23.21214292,19.71507883,20.61557586,20.76774433,4.621056929,-0.881541439
263,12,17,1999,2,28,31,3,-3.5,31,14,30,28,21.19227177,21.8687612,21.72130843,20.12822291,-1.231937028,5.547676367
264,13,5,1999,2,22,20,-2,9.5,41,3,10,19,24.86260719,19.064991,18.53005357,21.46109396,-13.51816304,-6.641227894
265,18,26,1999,2,21,28,7,-10.5,19,10,3,41,19.16551008,19.86234582,21.06230934,20.75928002,-14.4774021,3.831349339
266,20,4,1999,2,3,17,14,-4,28,30,14,31,23.41579524,18.89022898,20.79243178,20.36372832,-3.757541242,-1.271334045
267,21,16,1999,2,22,17,-5,-11,24,28,17,14,19.52419848,20.70180058,25.23852173,18.72470584,4.494544848,12.01625162
268,23,3,1999,2,23,20,-3,2.5,43,0,10,27,21.89529339,18.17093346,16.8244654,20.20550764,-17.92741977,-5.377663185
269,24,7,1999,2,34,7,-27,-1.5,0,0,35,36,18.33258524,20.89164327,20.75625676,23.14260367,5.440785592,2.599149215
270,25,6,1999,2,14,13,-1,3.5,20,28,20,17,21.02938816,19.72459419,18.58556034,20.40477722,6.195472098,-0.869588639
271,28,22,1999,2,19,5,-14,6.5,13,17,24,25,18.44487944,18.85399316,16.29121792,20.29634624,4.566629727,-2.032739766
272,30,19,1999,2,50,21,-29,-2,35,41,17,13,22.05454029,22.73493643,18.39071253,18.95069589,4.50025757,2.780538266
273,2,9,2000,2,14,42,28,-5,36,28,36,41,21.34730785,21.2116474,22.08554751,20.54684385,-1.114036262,4.667568179
274,5,26,2000,2,38,22,-16,3.5,17,20,28,36,21.80188886,20.83147519,20.33555392,23.16384729,1.801206852,-1.434606236
275,6,28,2000,2,0,41,41,-7,27,30,21,16,19.59176359,20.48350028,18.59111101,17.52919914,5.011744911,4.698972048
276,8,1,2000,2,31,32,1,-3,14,41,16,21,19.57051787,19.65461192,17.16324794,20.90289578,8.831223042,-1.885373471
277,11,4,2000,2,18,27,9,-6,16,20,16,13,20.0143804,19.98173049,19.07248842,17.2512065,5.07257323,4.677953388
278,13,3,2000,2,36,39,3,-3,27,7,16,0,22.74837453,16.69522122,19.17431458,17.61859941,2.06752152,-1.82233163
279,14,29,2000,2,14,17,3,-8.5,14,27,13,16,20.53786638,19.92934062,20.43048954,19.41988108,5.373190078,3.307977745
280,15,16,2000,2,7,13,6,-3,23,0,30,27,20.33325708,18.87197283,23.29961389,20.20550764,-1.894225573,5.094976343
281,17,20,2000,2,19,20,1,-6.5,16,21,20,16,18.53790109,18.82102129,19.40016961,19.10122682,6.042101675,3.157669242
282,18,24,2000,2,28,27,-1,-5.5,10,14,6,9,16.59535654,21.65632503,16.19130574,18.8986933,2.600240978,4.27752126
283,19,22,2000,2,33,18,-15,-3,21,16,41,14,19.32935067,20.14216407,21.80782241,20.0205665,12.76119149,5.768856136
284,21,12,2000,2,38,31,-7,-6.5,9,6,27,14,19.7464168,19.02432938,23.4357011,19.51071968,8.166351493,6.813239533
285,27,25,2000,2,37,34,-3,8,41,36,0,23,28.27378352,18.68144404,16.99806749,19.21878588,-10.09441895,-9.742497751
286,30,10,2000,2,10,15,5,5.5,20,17,14,10,22.83680248,20.59596978,18.80682167,19.0975756,2.971021763,0.080141619
287,31,7,2000,2,24,7,-17,-6.5,7,27,0,0,15.02585558,22.37235661,19.57292449,22.08570548,7.892201372,7.165021393
288,3,7,2001,2,10,21,11,7,17,6,23,17,19.56171336,15.54037615,16.74388496,20.21358467,2.442704688,-6.005331428
289,4,12,2001,2,26,42,16,-10,6,24,45,24,17.36230657,20.37363096,26.43765883,19.86378415,18.64003729,13.98678762
290,5,2,2001,2,16,24,8,-3.5,24,13,13,16,20.08424235,18.97193951,16.86657397,21.31056303,-2.171288072,-3.968551009
291,9,1,2001,2,38,17,-21,8,31,20,0,0,25.64716623,20.57655178,17.41709675,21.91367957,-2.769270826,-7.729355355
292,10,31,2001,2,14,24,10,1,6,28,6,9,17.15865425,19.66086333,13.44199944,21.08678588,7.969171826,-4.424190979
293,16,6,2001,2,10,17,7,3,13,24,6,17,20.55777224,20.81974693,14.84210913,20.1286102,1.467061435,-3.647421879
294,19,14,2001,2,13,3,-10,-1.5,20,31,24,27,19.90930041,18.51553361,21.22978665,20.60913637,5.23596179,2.045845007
295,20,17,2001,2,10,3,-7,1.5,24,45,17,23,20.36426429,20.81128261,18.11069059,20.06853058,6.052874247,0.736090853
296,21,15,2001,2,15,18,3,-1.5,27,24,31,23,24.86126733,19.29020648,21.52320678,17.68924544,5.234210528,1.760929464
297,22,25,2001,2,27,3,-24,3,17,20,9,6,20.01993107,17.94234323,17.96445901,20.6388443,4.125336455,-2.838575712
298,24,8,2001,2,32,21,-11,3.5,30,3,6,10,19.99026372,21.23183997,16.82771923,19.90483305,-8.086004331,0.121420239
299,27,26,2001,2,30,24,-6,6.5,20,17,16,13,25.30608684,22.59286981,20.80353313,21.35122465,2.782515652,-0.304364104
300,29,13,2001,2,6,13,7,-3,23,31,21,3,20.84238787,17.34713466,21.06039538,18.83131121,11.36412744,1.727250592
301,30,11,2001,2,0,37,37,-9.5,3,30,28,6,16.02191446,18.95395983,21.81203323,18.89686768,20.34289056,9.061281056
302,1,25,2002,2,24,13,-11,-3.5,23,31,17,31,19.54410434,20.57616449,18.74710408,20.17253576,-0.347482108,1.975539497
303,4,16,2002,2,45,39,-6,-5,31,37,23,27,20.04672748,22.5129849,19.41682164,21.37390659,2.48777533,3.004533507
304,6,2,2002,2,14,13,-1,-3,27,23,34,37,21.27189522,17.20064224,21.18346726,21.59950935,1.293850651,-1.907724591
305,7,31,2002,2,7,20,13,-4.5,6,34,39,40,15.09667452,20.00441244,21.8221776,20.51791049,13.11583885,9.22662093
306,9,26,2002,2,24,14,-10,-3.5,23,16,16,13,20.68964863,19.73853534,21.33812047,18.37711822,1.414844431,5.311954345
307,10,5,2002,2,7,31,24,-3,21,49,10,7,18.59111101,23.20008311,16.41716076,20.79523937,10.87552191,2.04981135
308,11,18,2002,2,20,35,15,2.5,37,34,26,20,24.17853445,19.0909369,20.9863226,21.42629647,3.27857469,-2.7946877
309,13,14,2002,2,23,16,-7,-4.5,25,28,40,39,19.83522763,19.21474737,22.87144641,20.99882394,5.341836495,4.489650676
310,15,12,2002,2,21,13,-8,-2.5,49,21,28,25,24.90701261,18.94848299,23.33942562,23.3129399,-5.610789833,-2.877292147
311,17,20,2002,2,44,7,-37,-1.5,30,14,37,31,22.58683078,18.21485903,22.09109818,19.55647086,1.137490543,1.400619061
312,19,27,2002,2,26,21,-5,-12.5,13,16,16,23,17.93574864,19.35615023,23.73103521,18.68769545,1.485279611,10.2773849
313,21,23,2002,2,30,17,-13,-4,31,17,14,30,23.45790381,19.53378892,19.57051787,17.74307365,-8.128435604,0.870611372
314,22,30,2002,2,37,7,-30,3,24,27,31,23,20.92430817,17.50756824,19.81761862,19.32500397,7.161676889,-0.325834529
315,28,3,2002,2,25,0,-25,3.5,20,26,7,10,19.80747425,18.98693171,17.215118,17.86544579,2.416620442,0.757174018
316,29,8,2002,2,13,21,8,3,27,24,10,19,21.22098214,21.18088842,16.23896498,19.86782266,-2.564037029,-1.845184601
317,1,8,1992,3,20,31,11,-15,10.5,27,28.5,19,14.45048815,21.45720255,22.89017287,19.41133019,12.38117788,14.04937399
318,3,21,1992,3,28,16,-12,-13,13,20.5,17,20.5,17.52105974,19.32470279,18.7174676,19.29911212,4.072756416,3.60369161
319,7,11,1992,3,23,24,1,1,22.5,12,11.5,27,19.32638514,21.58134728,16.62392688,20.66389194,-6.476926245,0.009866817
320,9,22,1992,3,0,30,30,-7,19,13,23,13.5,19.40227454,16.610188,20.00483313,16.91399085,4.92122219,3.245925975
321,10,30,1992,3,10,13,3,-8.5,27.5,22,17,20,22.5477694,19.46839137,23.34454317,17.35750672,-0.587196026,6.914879928
322,12,4,1992,3,0,38,38,-20,12,11.5,37,19,13.54132948,20.12596451,28.03990902,19.61605551,11.23096091,19.79401708
323,14,29,1992,3,20,23,3,-5.5,25,8.5,22,19.5,21.45669538,16.38384757,22.23577649,17.97496781,-1.086218864,2.572692376
324,18,2,1992,3,10,7,-3,1.5,20.5,10.5,18.5,20.5,20.72005064,15.62857774,20.6785804,20.34832939,-0.787050672,-2.232193108
325,19,6,1992,3,27,14,-13,-5,21,32.5,16.5,26,19.36951362,21.06279675,18.60812516,19.39092896,2.355750929,3.398547532
326,23,24,1992,3,23,6,-17,-3,28,17,11.5,22.5,21.51890073,19.98746536,16.6486706,20.74463949,-5.471725443,-3.913244591
327,25,17,1992,3,10,6,-4,-3,5,23.5,0,14,14.95503799,18.81876934,13.76508693,18.9158984,2.660074525,-0.229619705
328,26,20,1992,3,31,14,-17,6.5,31,24,13.5,23.5,24.82253336,18.32926157,18.17476401,19.63767062,-4.077626817,-5.722096391
329,27,15,1992,3,10,26,16,-8.5,10.5,20,27,23,15.3907495,21.60555711,21.39917792,20.30221037,8.341101356,10.36438084
330,28,16,1992,3,20,26,6,-7.5,27,5,20,25.5,18.94956249,18.7611847,19.5962157,20.2642967,-5.802465973,1.587294266
331,2,26,1993,3,30,37,7,-13.5,22,32,18.5,18,20.77589704,23.9834177,22.41064078,17.37064726,5.575729505,12.28849894
332,3,21,1993,3,19,16,-3,-4.5,25,13.5,20.5,10,20.2195094,17.70730146,18.44362843,17.34643743,3.032369387,1.139251111
333,7,23,1993,3,7,34,27,-10,10,18,6.5,25.5,16.24641213,20.64625238,15.92640202,18.19145284,-1.927171529,4.026594517
334,8,1,1993,3,17,10,-7,6.5,13,24,17,16.5,20.39133122,18.43162423,17.35656302,19.60689052,6.474588707,-2.25227209
335,9,14,1993,3,7,15,8,-7,30,18.5,13.5,16.5,21.31293377,19.82406596,19.01605048,18.32735727,-2.765638342,1.912148712
336,10,18,1993,3,3,14,11,-6,24.5,14.5,33.5,26,20.11016696,19.31294308,23.93410981,17.6763544,3.512689791,9.522164972
337,25,17,1993,3,17,14,-3,-2.5,12.5,17.5,15,28.5,13.60118448,19.24205094,15.87995704,22.16388577,-0.308159263,0.460489385
338,27,19,1993,3,10,20,10,-6.5,16.5,18,24.5,13.5,18.95453723,21.13247501,20.92670971,20.06164264,7.885790822,6.0345604
339,29,24,1993,3,17,18,1,-1.5,25.5,16.5,17.5,23,22.33309313,17.71318131,19.76707138,18.23346918,-2.248559077,-0.289504579
340,30,22,1993,3,31,34,3,-6,22.5,16.5,21.5,17,20.24190276,17.63640932,21.30989131,17.45398953,2.72877474,4.540509116
341,1,3,1994,3,0,32,32,-2.5,14.5,17,19,18.5,18.73986096,18.06816549,19.40227454,19.26107134,4.13846048,1.971415414
342,4,29,1994,3,15,7,-8,-2.5,20.5,29,19,32.5,20.423126,19.14090216,20.9858726,19.55294752,0.344016232,3.125817719
343,10,8,1994,3,20,17,-3,-14,17,19,23,13,18.7174676,18.95069822,22.25651161,16.45664401,7.503563894,9.7989918
344,11,22,1994,3,7,13,6,-3.5,15,17,26.5,25,19.22035919,18.40084413,21.14138598,20.42112583,4.939118525,2.707331018
345,12,23,1994,3,21,31,10,-8.5,27.5,22.5,13,18,18.83621145,21.66590343,17.89221554,18.52222719,-1.492425815,4.670566738
346,14,2,1994,3,30,10,-20,3,27,17,29.5,22,22.14150233,18.63116012,22.51500848,21.77155122,2.971872497,0.249916729
347,16,6,1994,3,42,14,-28,1,10,9.5,21.5,19.5,16.32064328,17.50326656,18.34064495,17.43756385,4.413012715,4.52068745
348,17,7,1994,3,31,28,-3,5.5,35,38.5,15,27.5,22.05994607,21.66314175,15.43457009,20.89092279,-2.233064977,-4.358907354
349,18,28,1994,3,9,7,-2,-3.5,20.5,34,16.5,15.5,20.12620137,22.46042792,17.07401454,20.58590606,6.690143732,0.822312847
350,20,15,1994,3,14,28,14,-3.5,24,12.5,31.5,24.5,19.90184965,16.84378912,23.86789585,21.26890291,2.789374822,2.836063253
351,21,9,1994,3,48,16,-32,-3.5,11.5,41,28,31,17.44046962,23.05420265,23.52314202,20.50965753,11.45104601,12.34126996
352,24,25,1994,3,24,10,-14,-3.5,32,22,33,8,23.33390158,19.34043805,22.56283767,17.89698194,9.072811774,4.390572762
353,26,27,1994,3,34,19,-15,15,30.5,19,13.5,21.5,26.66794477,19.02747021,15.87359808,21.23743239,-4.584723661,-11.5564276
354,30,19,1994,3,23,31,8,-7,22.5,26,24,20,18.50984239,21.3358195,20.3472366,16.87128408,5.41882979,9.657976578
355,1,10,1995,3,20,17,-3,-7,13,29,15,21.5,16.085924,19.78066879,19.64100243,20.59766577,5.218201076,5.164068526
356,2,18,1995,3,27,24,-3,-3,16.5,30.5,17.5,20.5,19.05351211,23.02082783,20.08873973,22.11408527,5.822197103,4.515294632
357,3,29,1995,3,14,7,-7,8,18,11.5,13.5,18.5,20.02487613,15.59641681,15.99731668,20.41265126,-1.084922126,-7.575891405
358,6,28,1995,3,25,6,-19,1,27.5,20.5,13.5,14,20.86519646,19.55501877,16.61590967,19.72567886,-0.410495912,-2.591752628
359,7,25,1995,3,21,24,3,-3.5,24,19,10,24,20.05031196,21.86803403,16.56808048,20.47887743,-4.653489723,-0.251789266
360,8,16,1995,3,23,17,-6,8,33,10.5,17,20.5,25.8784961,16.57543235,20.15260333,19.73415343,-5.978043624,-6.247055343
361,12,4,1995,3,14,20,6,-4,24,24,19,15.5,20.81736727,20.40210543,20.29304845,20.07409276,3.719770005,2.605670456
362,17,26,1995,3,3,28,25,-11.5,10,17,32.5,16,18.15167854,19.16856408,27.99608843,18.61213972,12.58641486,15.3444401
363,19,11,1995,3,6,14,8,-6,8.5,27.5,20.5,20.5,15.96787225,20.53265348,21.73454314,19.04320547,9.200439608,10.53431999
364,21,14,1995,3,17,23,6,-2.5,18.5,7.5,27,13.5,19.24344467,18.15617373,21.91880885,18.29588675,5.319355136,5.871513391
365,23,15,1995,3,10,23,13,-8.5,28.5,18.5,36,8.5,22.24683616,17.39295279,26.06442005,18.30314744,10.50167117,7.333991466
366,24,22,1995,3,27,21,-6,-1.5,10.5,13.5,18.5,20,19.02807628,18.50061207,19.36716326,19.50712258,3.856328058,1.820328656
367,30,9,1995,3,31,38,7,-9,17.5,13.5,21.5,19,19.39591558,21.21322256,21.13668527,21.61212738,2.990942717,4.153397458
368,1,17,1996,3,0,31,31,-10,11.5,29,10,20.5,16.67341432,23.74722186,16.74128652,21.34636532,3.922293136,4.291635925
369,3,32,1996,3,13,29,16,-3.5,18,22.5,26.5,23.5,18.76294643,21.1029088,21.95792873,21.32665451,5.924103058,6.027639555
370,4,23,1996,3,6,24,18,-3,20,15,20,20.5,20.80865796,19.46320194,22.21904998,20.06683207,1.312386741,4.054040254
371,10,22,1996,3,17,24,7,-1.5,17,11.5,15,26.5,22.1321009,18.97438459,18.67599736,21.2301717,-2.908109762,-3.599561457
372,12,8,1996,3,25,24,-1,-10.5,20.5,10,16.5,11,20.47261344,18.24211071,21.97327103,17.7493178,1.572566698,5.457142215
373,13,21,1996,3,3,17,14,-7,25.5,21.5,8.5,19,20.42782671,22.184287,17.67518891,19.97432482,-3.378496868,1.69997921
374,14,25,1996,3,35,17,-18,3.5,19.5,11,13.5,29.5,20.87252156,16.46978455,19.38720627,22.38763148,-5.679782426,-5.481478465
375,16,6,1996,3,20,14,-6,-3.5,20,15,12.5,8,22.34276858,20.74273519,19.83660183,19.07415253,2.463719281,2.052168905
376,18,7,1996,3,15,30,15,-3,15.5,24.5,15,26.5,18.83482724,21.19213091,19.44305267,22.15143564,1.274445474,1.915874688
377,20,15,1996,3,27,36,9,-13.5,6.5,26,31,10,14.29331652,22.33385543,24.94625196,18.65156135,17.8492457,18.62207533
378,24,11,1996,3,10,42,32,-9,28,10.5,36.5,8,22.2364686,18.49473222,26.569662,17.89698194,8.841094312,9.631972766
379,28,9,1996,3,23,27,4,-14.5,4.5,27.5,30.5,13,13.88069049,21.30037343,24.5647286,19.42516115,17.70809715,16.54336864
380,30,19,1996,3,31,10,-21,1.5,12,10,10,25,18.61379201,18.44683603,16.64231164,21.06089245,-3.177020948,-3.077232178
381,1,30,1997,3,13,19,6,-7.5,23,23,18.5,12,20.37598892,22.22561292,20.75281156,18.43369549,4.827346352,7.473540983
382,3,19,1997,3,24,23,-1,-3,25,19,22,28.5,22.66913764,22.7637073,18.67268087,20.47490188,-1.34722367,0.794917837
383,4,14,1997,3,16,22,6,-4,20.5,28,15.5,23,20.17568881,19.6081044,18.2904654,19.74331842,1.905082077,0.239985058
384,5,24,1997,3,26,7,-19,0,9.5,15,13.5,23.5,18.41349189,16.46909413,18.07578913,21.76169581,1.199006218,-3.995045847
385,10,6,1997,3,32,7,-25,-2.5,22.5,20.5,24,32.5,20.2913902,21.11604934,20.223518,21.26752207,-0.564953082,2.413864147
386,15,11,1997,3,18,23,5,-13,16,11.5,23.5,17,19.46378779,18.69288727,24.37009534,16.55831625,4.564266786,11.34348044
387,18,26,1997,3,7,33,26,-11,15,29,10.5,12.5,16.47380631,21.62319666,19.44871952,17.09969577,5.717139715,10.56712142
388,20,17,1997,3,24,27,3,-10,31.5,15.5,36,6.5,22.13583548,22.58197793,26.78198792,17.6509307,9.285300205,14.65411388
389,21,2,1997,3,36,31,-5,4,24,26,11.5,18.5,21.63391002,20.00510492,17.51470078,23.20203374,-0.080091649,-5.763478585
390,22,8,1997,3,20,21,1,-9,13.5,20,29.5,16,19.38720627,20.35161452,21.77269689,17.43496913,10.83983283,8.891046777
391,25,12,1997,3,31,3,-28,-2.5,8.5,38,8,23.5,16.9081336,23.89281474,16.77404744,20.68688789,5.584364834,5.022866928
392,27,9,1997,3,14,35,21,-14,25,19.5,27,8.5,20.98656471,22.01829288,23.70035666,16.97243286,8.09902156,12.0731251
393,28,16,1997,3,28,14,-14,-4,18.5,11.5,30.5,18.5,17.21445966,17.87398599,22.33779384,19.46579665,6.197946646,6.738335557
394,3,13,1998,3,10,24,14,-7,18.5,15,22.5,19.5,19.81255022,19.71910859,22.56781241,19.68954237,3.309492498,6.18616082
395,6,28,1998,3,15,27,12,-7.5,17.5,20.5,11,27,17.98552357,22.47235458,17.13317743,19.38435869,-2.504375062,4.409676441
396,8,19,1998,3,31,7,-24,-4,30.5,26,24,22,22.48625615,20.54250888,20.81736727,18.70067142,1.807004656,3.370249172
397,9,21,1998,3,34,17,-17,6,34.5,22,14,22.5,27.71589031,19.26366605,18.55628736,22.71512069,-5.331409271,-10.65739203
398,10,16,1998,3,6,29,23,-6.5,23.5,36,34.5,19,22.46482893,21.80752075,24.79613139,20.66527277,12.82098115,7.494830052
399,11,7,1998,3,13,6,-7,7,30.5,17,24,25.5,25.40601507,18.40084413,22.00506581,22.79777254,-1.95649042,-5.042990654
400,12,20,1998,3,6,44,38,-8.5,10.5,26.5,20,30,17.34550335,22.8423836,20.75917052,20.4394558,4.598122217,8.795184665
401,22,1,1998,3,3,17,14,-4.5,6,27.5,12,35.5,16.23770281,22.24722803,17.00545023,23.60215244,1.041619975,0.833767686
402,23,15,1998,3,0,21,21,-2.5,18.5,12.5,18.5,11,20.95076132,18.37922902,20.13421857,18.67058174,3.875630043,1.739435525
